fips,TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Black-alone pop,Native American/American Indian-alone pop,Asian-alone pop,Hawaiian/Pacific Islander-alone pop,Two or more races pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18 and older,anycondition_prevalence,Obesity_prevalence,Obesity_number,Heart disease_prevalence,Heart disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
-0.30163300880104477,-0.22976344905224463,-0.22539306039523355,-0.23134977146569968,-0.22977478500627824,-0.22378044945373124,-0.22821583028383663,-0.22702989857760753,-0.23137520706637948,-0.23215098004628382,-0.2316650089118969,-0.22735018449929548,-0.22997082606274,-0.16793852301125575,-0.13875479192128848,-0.10870414872668066,-0.2135543559508728,-0.22976344905224463,-0.1468373575551348,-0.3327885015570236,0.04769785130789845,-0.13837597436737373,0.12130949684180053,0.1855192869778376,0.31454024672910497,0.3526163092046894,-0.16059261508691672,-0.24271074024828734,-0.23403704396930794,-0.2311286977978159,-0.2017943828563894,-0.1732888407299396,-0.05287230473832959,-0.2868240656277026,-0.22893171652981006,-0.23097365496563602,-0.1776288892509944,-0.1732888407299396,0.7459106356836984,0.7359680503511143,0.7769210839180897,0.7152736566435239,0.21133783644431048,-0.06661398642952998,-0.2631750129403708,-0.21177116157693146,-0.29517619610432694,-0.20024066962996445,-0.2127952466687688,-0.20807692074248038,-0.2794174426108619,-0.2284129885018359,-0.2278237669451498,0.343882085496826,-0.31728002646423686,-0.30353364808616945,0.21148423936099742,-0.23028841754056203,0.4604336163643372,0.7962520707860156,-0.23063620986573477,0.866051431068803,-0.22423177784626674,0.9510606821917282,-0.22247742445097302,0.24436060359426623,-0.21593977599724573,0.6447252032159826,-0.2169496377369846,0.9105279313586502
0.7615733544431721,-0.16128005389451588,-0.1798505024325038,-0.1811088244926151,-0.18837511600804346,-0.17622516089212337,-0.16330315374946455,-0.13912042294410285,-0.11266369017986004,-0.12491622410482431,-0.0995548634693252,-0.13216781920865556,-0.22581406849045582,-0.2231054151167014,-0.1357577125400326,-0.10398853636441727,-0.19663658727003427,-0.16128005389451588,-0.37044376213394214,-0.19213902833098304,-0.5921793315248932,1.0340333255930394,-1.0539969560656617,-0.5205070470616455,-0.6476060116094727,-0.7524489259884357,-0.12713285608900013,-0.02037224586929355,-0.18329502431937283,-0.19228202129163577,-0.1312756891782238,-0.5040646177568497,-0.41116624003634306,-0.5889361066596117,-0.17420551154392339,-0.17589130485931984,-0.1321167252316908,-0.5040646177568497,1.5301967903128897,1.4786433696409482,1.0136367235855377,0.7721708966642726,0.8225993737478292,0.37258374037094716,-0.164761319214011,-0.0745027238244746,-0.20448743386664037,-0.10609193079369154,-0.12337357426278805,-0.1172817521470667,-0.19052898229350296,-0.15349228484089283,-0.10636777826822205,1.3142034158687355,0.8121255907220717,0.7613776982720113,0.15629342217692438,-0.15586415740384815,-0.009885692478868589,-0.4012644312149975,-0.1582186955799917,0.35118933231249816,-0.12166392456109033,0.35097632043349386,-0.11707290210831606,0.02166118302510554,-0.13525707545637342,0.10998503906942236,-0.13521166075135968,0.2490917938303307
-0.8330367644453032,-0.198763741670673,-0.20998275555557755,-0.19500852704242388,-0.16846963181701863,-0.19473991893880033,-0.19372631372572488,-0.19936031522576936,-0.21821494142196596,-0.22056174755880442,-0.2045517058065319,-0.18851340273567038,-0.2121422330378649,-0.21860905400465883,-0.13231740310943607,-0.10570330449614941,-0.2050117202803504,-0.198763741670673,-0.14621966030491712,0.3316007518500689,-0.19225609225439877,-0.44093321306683547,0.17132253739105424,-0.23809651344585228,0.21744291790594572,0.17437998094773371,-0.15736168005566215,-0.1606843733964007,-0.21058946810218993,-0.22439806859500652,-0.203665660565761,0.1381982556075626,0.16249923357499838,0.11401512045274033,-0.20462482407948046,-0.20492962517313706,-0.1939021339439431,0.1381982556075626,-0.5698171819330341,-0.45042430292120333,-0.603920147475357,-0.5364656238129284,-0.8583698538368489,-0.593651258590103,-0.21644334197155604,-0.2695004407813536,-0.21576905762644172,-0.22140587358034636,-0.19380441849963304,-0.21651021190928318,-0.2127510973728427,-0.19675015601688514,-0.2151264389440771,-0.6763414847227817,-0.8819828350573911,-0.8359893212652598,0.26667505654507045,-0.19503199024712572,0.037146238405451545,-0.2903832736223111,-0.2017343210586286,-0.7357417650619223,-0.2153076606810832,0.05093413955437627,-0.19421979030639083,-0.3123879478286358,-0.18871364295703622,-0.9594952892236988,-0.20498214476690774,-1.7352166187546278
0.6292874558026824,-0.048114724401703106,-0.04904055169703779,-0.029705271442169993,-0.06767125036894639,-0.062334788285979666,-0.04484656724987577,-0.03310428422377618,-0.04484391630680882,-0.03627920883497205,-0.05731034021734006,-0.05572952725033398,-0.216363939947216,1.902981643016053,-0.11171775891150844,-0.07955309048723422,0.3973278458215837,-0.048114724401703106,-0.042446522268343514,-0.20424699099108262,-0.23224841618144806,-0.4787528679042681,0.14631601711642736,-0.28516493571515117,0.33219430651513393,0.2813217779019071,-0.10532404462803183,0.00696987641466866,0.00315594680105663,-0.09841419775556917,-0.10446760199396585,0.649527556708559,0.7046968983264245,0.5921614985570528,-0.05134751538343459,-0.04998224722101766,-0.0819739631290278,0.649527556708559,-1.1340349827259752,-1.1710711169778636,-1.1089135120992455,-1.0959551506836165,-1.0875929303256686,-0.8571698946703891,-0.174740463881513,0.005506969153929119,0.26086986255554034,-0.15261727182783127,0.04355375863447516,-0.11453052156099858,-0.2127510973728427,-0.048519249082394966,-0.04248812572949191,1.214398936173339,0.6709498885737831,0.6282637799772387,0.24827811748371278,-0.05117042242083744,0.021468928110677795,0.3305512088967323,-0.00767341514713626,-0.4497072657528643,-0.021237859395557963,-0.4205607161128076,-0.021363467631164295,-0.6835536487772372,-0.05756147065476982,-0.7812485678415118,-0.05574750743004938,-1.0737804812263083
-0.3084134920479442,0.07001155880064037,0.07386440116678915,0.08052617689912578,0.03860347555609325,0.025430465603994104,0.048849952732994514,0.07982925033451002,0.11980742359609889,0.11662536841090229,0.13939552168872166,0.10224450643176136,0.008182155627463016,-0.06089054115147253,-0.05565971076632831,-0.08726954708002886,0.14439882891003739,0.07001155880064037,-0.15857360530927112,0.23361072846135594,0.32764411879724425,-0.024917009855075414,0.22133557794030795,0.5620666651322285,-0.2592166963168359,-0.15535722632763424,-0.02408561001641139,0.2480877047817064,0.1445283427029968,-0.04583843503812211,0.17514603573137094,-0.3139026059043968,-0.25704715757359464,-0.36580578166652966,0.0479065440957355,0.04683123789464665,0.07189419604088529,-0.3139026059043968,0.7459106356836984,0.7359680503511143,0.7769210839180897,0.7152736566435239,0.21133783644431048,-0.06661398642952998,0.025503310683897794,0.23236777855623053,0.04600119070260677,0.1455650870297131,0.2414391047506554,0.16675399861927262,0.07613639865857379,0.07622824940120443,0.13509307588551087,-1.2677754384732787,-0.31728002646423686,-0.30353364808616945,-0.7267596527682442,0.06778506442034793,0.1939193413531868,0.5523135240821051,0.15695965770686063,-0.10646586658199422,0.16926229502389384,0.22238681434244334,0.23200937743929428,-0.20103823754405517,0.10031898539782798,-0.06826168231276462,0.10844649611940504,-0.4123443436979888
-1.6345962447503406,2.1511608220294107,1.3020035227468079,1.0246080274938807,2.5460590033787485,3.1943127096481745,2.2837706256986365,2.0187167552231515,2.186292081073178,2.156238671721208,2.6948051373133497,1.5009784675322422,0.5631742408644671,0.8942403212258826,6.554335546015007,1.6077787511371955,3.00593052454474,2.1511608220294107,1.0799093813772174,3.0366040842744106,-0.392217711889646,-1.0838673453031908,0.4463942604119497,2.8684193563278733,-0.44458432407013976,0.09417363323210368,1.720741690763752,1.1948454390282581,1.6860690678261612,4.31726283396506,1.4971223775019784,4.145296184849882,4.2857335465847965,3.9809794738272206,2.8635848931849552,2.919764252175883,1.5138624391989959,4.145296184849882,0.5726653358551611,0.5502992205286569,0.6506727427621178,0.6678592899595673,-0.32351600869626923,-0.5058117132300071,1.74884934030601,1.6020602823324854,1.3807704641727756,1.8726013834874684,2.0469697731961567,1.944723593874315,3.465008948257882,2.1350062017203753,2.371727403274471,-0.9073703729065695,-1.587861345798834,-1.6346728310338954,-0.26683617623430217,2.437311678389128,-3.5843124396872335,-4.038166400255113,1.2786359515192183,-2.2803280613308363,1.73937146906629,-2.263676970084527,1.3483632753185617,-1.57435133105388,1.788992661083783,-2.02897561751682,1.8296113350758583,-2.3966527562829474
-1.152916032916678,-0.2473449578289904,-0.242846229853403,-0.2517930938572826,-0.23872758024336826,-0.23411690946752023,-0.238094309100481,-0.24615573910763985,-0.26356268704739905,-0.26119277212953257,-0.26300276434246045,-0.2711593252365825,-0.14250030636783825,-0.22933114588722192,-0.13776280085847842,-0.10741807262788156,-0.23038837330160816,-0.2473449578289904,-0.2716122020991102,-0.362917617943783,-0.4722023597437446,0.39109919335668397,-0.5288600302984977,-0.4734386247923466,-0.9124169083999071,-1.0108916019610215,-0.1578267388859185,-0.2512367783798454,-0.258507398210838,-0.25367281222106675,-0.20061466430048125,-0.29274959176545495,-0.22448163445112404,-0.3556888657428283,-0.24691200705904168,-0.2476798494994922,-0.2247286868988784,-0.29274959176545495,-0.6189813886411332,-0.7367948709524523,-0.6986064033423365,-0.7735374572327113,-0.4763313930221492,-0.593651258590103,-0.27819619815270474,-0.25155326041150067,-0.3179578666605561,-0.2440849321072558,-0.27891718408060207,-0.25838193846741686,-0.2794174426108619,-0.24394825318445737,-0.2593705806811483,-0.4582502142772858,-1.1643342393539682,-1.1687741170021912,1.9959873283126923,-0.24744697570879332,-0.10394955424750997,-0.46779312577061033,-0.26501042337331987,0.2939824324506867,-0.2622485169699487,0.6510185013126106,-0.2606074956293318,0.912458865301749,-0.22791927453493793,0.8229719245981695,-0.23645665127820986,-0.4123443436979888
1.019630569781052,-0.29597620041126943,-0.2888995039707611,-0.29856460480687624,-0.27921141006286104,-0.2707110069156046,-0.2823771451750936,-0.30292609115710095,-0.32511182309806097,-0.3342095175249561,-0.31031663038468377,-0.31600828318062585,-0.23510182369102825,-0.22881233498967854,-0.14021111922626492,-0.11341976108894405,-0.24671988267172457,-0.29597620041126943,-0.18482573844352335,-0.36193208609935634,1.7273754562439747,-0.6678511420914315,1.4966681119462777,2.8684193563278733,0.16448073854785888,0.7090889657186007,-0.21708502457279197,-0.3490840909887828,-0.312424610426112,-0.2664586787689642,-0.2789642483928648,0.02268128686913809,-0.05272594283665556,0.09440923511094669,-0.2887873018926981,-0.28927930442855293,-0.27222539295390746,0.02268128686913809,-0.34506652269601223,-0.22699232127044866,0.3823950178056763,0.4497532032133674,1.2046378345625288,1.6023373754122825,-0.32534387524929553,-0.30744828914868416,-0.3396583001608583,-0.28094885116002727,-0.31291531352664703,-0.29539754386971573,-0.2794174426108619,-0.29491452638978966,-0.32586527815343275,1.3714985801383148,1.0238891439445046,1.0276055348615565,-0.9291259824431786,-0.29639511500483623,-0.9975562410496014,-1.0221989137340424,-0.3219251047547313,-0.4497072657528643,-0.3376870540729671,-1.2778240900531423,-0.3517058517314262,-1.017602779630978,-0.2970580946667614,-0.6030018464593248,-0.30155981303542795,0.9105279313586502
0.7546599205443726,1.4421474322039907,1.138285687613114,1.3922584537047005,1.0321394597272737,1.1099068610067437,1.3737370545403111,1.8553447795391793,1.9509413181684823,1.903107846718002,2.0168189432310357,1.8440165094935062,0.21178208999805384,0.06708281357589353,0.5394082897627412,0.04776844329387748,0.6762197750651099,1.4421474322039907,0.16201126755371517,0.7562241865344916,-0.7521486272330904,-0.25183493887967207,-0.27879482755222923,0.044314020169940946,0.10269152929675757,0.11199726605779921,0.4468476475694811,1.9962746483125402,1.3503535154370596,1.8275937760961047,0.4344400383299447,2.563265842655059,2.7959157494448954,2.3226425243476787,1.5757589406731183,1.5815740240862959,1.4130477037841431,2.563265842655059,1.5301967903128897,1.4786433696409482,1.0136367235855377,0.7721708966642726,0.8225993737478292,0.37258374037094716,1.744665608906471,2.7040329607610443,1.7638422138438916,1.914032113097509,2.1447558197586223,1.9457309586340734,0.7205777359594259,1.4643583022215212,1.9577945104395,1.2679976382319778,0.8121255907220717,0.7613776982720113,-0.8003474090136748,1.488557419657053,-1.1700066542921104,-1.1552563028452656,1.5358352124417285,-1.3078107636800387,1.529952186256649,-1.1492345839620917,1.5315058497535317,-0.8691364992515379,1.3574506735013077,-1.3159887319880719,1.3221896331445997,-1.7352166187546278
0.289465589546309,-0.2916961619167724,-0.2868344343020464,-0.2954684625327482,-0.2737911373723472,-0.26499377079076164,-0.27875787491899545,-0.2985457966139416,-0.32107493179609364,-0.3288958773330683,-0.30447920535350037,-0.3109499242876081,-0.23362422627275536,-0.2165338104144853,-0.13949350867018956,-0.11341976108894405,-0.2425323161665665,-0.2916961619167724,-0.21941678445571455,-0.2947751304148505,-0.35222538796259595,0.2398205740069531,-0.37882090865073664,-0.5205070470616455,-1.3096332535855584,-1.4208351569520195,-0.20633971791581657,-0.33429214983381667,-0.3080129246021556,-0.2662374297121244,-0.26596700430277315,-1.6689862031848104,-1.640752575999828,-1.6836561814380537,-0.28841934848235645,-0.28915334956914757,-0.2662717668467311,-1.6689862031848104,-0.2420558038790437,-0.39377957517875806,0.24825615532745557,0.19371562312000165,0.05852245211843046,0.46042328573104224,-0.3216184288872565,-0.30941256120717386,-0.3607437722250173,-0.27683500174054043,-0.30848624972588906,-0.29034380153012324,-0.2794174426108619,-0.2901563579948037,-0.31956196175290025,0.8281186351300456,0.31801063320306167,0.2954789842403072,-0.7819504699523172,-0.2916268570934807,0.24095127223750695,0.15314135674843463,-0.3145744077314335,-0.5641210654764877,-0.3320351132016842,-1.4064135961441924,-0.34739035530348794,0.4670600241634276,-0.2884701944163639,0.6447252032159826,-0.293780942604878,0.9105279313586502
