fips,TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Black-alone pop,Native American/American Indian-alone pop,Asian-alone pop,Hawaiian/Pacific Islander-alone pop,Two or more races pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18 and older,anycondition_prevalence,Obesity_prevalence,Obesity_number,Heart disease_prevalence,Heart disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
0.456468023255814,0.0026260139350824264,0.0026658324043060517,0.0027946824367564896,0.0018765979501282216,0.001876373737958881,0.0020939623960796166,0.0029226892416398605,0.0037858435086093436,0.004286283195114964,0.0033906392533857273,0.0035362207785306974,0.00027261622592361894,0.0029465625731477274,5.734927772128767e-05,0.00011692301151160195,0.0014269342620642984,0.0026260139350824264,0.22969416548696947,0.00169905906893806,0.4064748201438849,0.4566210045662101,0.3720379146919431,0.16167664670658682,0.49962034927866367,0.5102661596958176,0.001740244839167695,0.0045048702158257126,0.0031846386833923016,0.0015641927530022077,0.002888255727723352,0.35883517829921213,0.3532490894881965,0.36405606162920495,0.002425072634390902,0.002388639096565065,0.0031689245253910077,0.35883517829921213,0.14595089217630014,0.16861773975686623,0.18635321100917435,0.2233502538071065,0.11675126903553301,0.16666666666666674,0.002983317639347735,0.004977264292494676,0.004167358617616738,0.0034489529313362533,0.004124198918678673,0.0035944649637332684,0.0,0.0025968646444047925,0.003994303215994544,0.4776931447225245,0.44,0.45454545454545453,0.1501787842669845,0.00258408442984603,0.6266968325791855,0.6743515850144093,0.003768087894403925,0.5575221238938053,0.004749495725453847,0.475609756097561,0.0053148354635679206,0.39583333333333326,0.002952776576039247,0.44186046511627897,0.003230107291714859,1.0000000000000002
0.7470566860465117,0.005064405967880635,0.0043633245686126995,0.0046411258139724436,0.003299138832925624,0.0035489964596596294,0.004352360466701035,0.0060268501495801255,0.00813463405977492,0.008375194751661066,0.008218370640656796,0.006940999130242666,0.0004797074835985342,0.0007504096272736036,0.00014885037251255562,0.0002338460230232039,0.0020717680896638244,0.005064405967880635,0.22281550169591363,0.007300907286327902,0.34892086330935246,0.5981735159817352,0.2606635071090047,0.11676646706586827,0.4168564920273349,0.41596958174904947,0.0026760885430002043,0.013047250659563546,0.005040808941781923,0.003096238267980295,0.005348595434852802,0.3259748400792124,0.3171530102183754,0.3342199192425892,0.004365169680128325,0.004353507149579129,0.004603279836883779,0.3259748400792124,0.19704132987646789,0.22174696082845569,0.2035550458715596,0.2284263959390863,0.15736040609137047,0.21568627450980404,0.007112482882861595,0.01121519864185028,0.008670949272734686,0.007262052194132484,0.007419566064518884,0.0071290535761870414,0.0037629350893697085,0.005225394749549955,0.008457413540082453,0.7633297062023939,0.76,0.7454545454545454,0.1430274135876043,0.0052063168529370854,0.5588235294117647,0.5187319884726225,0.006524678949854639,0.47787610619469023,0.00871469215677706,0.39024390243902446,0.009422486799303334,0.36458333333333337,0.005675589400246135,0.37209302325581395,0.006102715729528985,0.8
0.3112281976744186,0.003729776961494959,0.0032402154184595446,0.004130287239768904,0.003983114471832728,0.002897792231226774,0.003293898399492768,0.0038997265673753755,0.004267947017908815,0.004728186067308969,0.004381446916005894,0.004925455364109506,0.0011608435732949351,0.0009294064191003346,0.0002538833193504196,0.0001913285642917123,0.0017525434225353462,0.003729776961494959,0.22971316732064642,0.028160642390121907,0.3848920863309352,0.4200913242009133,0.37677725118483407,0.1347305389221557,0.4912680334092635,0.4950570342205324,0.001830611605009605,0.0076563732158956045,0.00404236356813552,0.0018296370898299458,0.002822968374664249,0.3897793164365802,0.374946548902225,0.4036423521629481,0.003286775547028517,0.0033176677602342235,0.0026560591087816735,0.3897793164365802,0.060240963855421714,0.08374606033318321,0.08600917431192662,0.1116751269035533,0.04568527918781723,0.10784313725490202,0.00494404875540858,0.002353853844987345,0.008110705488548555,0.0025917452344760617,0.004824048849204924,0.003266163189698193,0.0028222013170272815,0.0037077285890029024,0.004460888489452397,0.17736670293797607,0.28,0.3090909090909091,0.1573301549463647,0.0038262942496194987,0.5656108597285068,0.5331412103746398,0.004868245624990168,0.3097345132743363,0.005094495414954126,0.34756097560975613,0.006416045412239557,0.31770833333333326,0.00387158152057493,0.2325581395348837,0.0036506941786568978,0.2
0.7109011627906977,0.009093724858813528,0.009238959059071237,0.010205473316552863,0.007446664350354801,0.0075547680734142884,0.00847362214755954,0.009770373257355153,0.010619093862299802,0.01175496573069426,0.00976212195635394,0.009675281272810156,0.0009505165147188493,0.08538835419334408,0.0008827922525636416,0.0008397198099469595,0.02471118148241551,0.009093724858813528,0.232905475378374,0.006818666098444492,0.38129496402877694,0.4155251141552512,0.3744075829383886,0.1317365269461078,0.5011389521640092,0.5041825095057034,0.003286064212433098,0.014097751659586844,0.011861285336478324,0.006798222349586518,0.006283907731938644,0.4405764271772734,0.4295698845456288,0.45086338767691525,0.008720604804081348,0.00884486753019292,0.006183572462045874,0.4405764271772734,0.02348635046515174,0.03219270598829349,0.04931192660550465,0.06175972927241957,0.030456852791878153,0.07843137254901966,0.006693785689810207,0.01485110519315397,0.031780524480796865,0.005377738651631032,0.013571171528515795,0.00723615694358188,0.0028222013170272815,0.008908285742784629,0.010804781832502554,0.733949945593036,0.72,0.7090909090909091,0.15494636471990464,0.008895050954729321,0.5633484162895928,0.6138328530259367,0.012255223246695117,0.35398230088495575,0.012597088662620205,0.2804878048780488,0.013152317148465218,0.265625,0.008297596196252534,0.2558139534883721,0.008895412658824124,0.4000000000000001
0.4546148255813954,0.013299681458384255,0.01381995327137611,0.01425667338369626,0.011098387808407184,0.010641662555024427,0.011733448290165266,0.01375815569656406,0.016650810160651876,0.017585289000985112,0.016950389446354644,0.015326186967063886,0.012137489180290737,0.007208063117022595,0.002594249349504541,0.0006483912456552472,0.015070596535135464,0.013299681458384255,0.22933313064710745,0.024257853241670124,0.4316546762589928,0.47031963470319643,0.38151658767772506,0.18562874251497008,0.4502657555049355,0.46692015209125476,0.0055582406959884,0.023361645558985844,0.017032763303670345,0.008871719202142293,0.016039399498280885,0.344866150931031,0.3326796325513499,0.3562559431115031,0.012239257479205528,0.012298346251372405,0.011032860913400798,0.344866150931031,0.14595089217630014,0.16861773975686623,0.18635321100917435,0.2233502538071065,0.11675126903553301,0.16666666666666674,0.015095458291029243,0.025160414883450218,0.02111017769517994,0.017454362797556286,0.020863641582910177,0.018186354815001783,0.015051740357478834,0.013284947189927851,0.017330310157005945,0.003264417845484222,0.44,0.45454545454545453,0.028605482717520857,0.013086277497345113,0.588235294117647,0.6426512968299711,0.018522022936477332,0.4070796460176992,0.01996168203448617,0.3719512195121952,0.023026346102453993,0.33333333333333337,0.013625614811765743,0.34883720930232553,0.014665864747668898,0.6000000000000001
0.09215116279069767,0.08740023927729944,0.059595962103963326,0.04895334583125864,0.09725748246870893,0.1220981294191831,0.08948930131133746,0.08222197889875028,0.09235289188163325,0.09535670120379233,0.11033330994316189,0.06536044589745814,0.039787407880793095,0.045231112396216286,0.2043979807899251,0.042676899201734717,0.12414008855292266,0.08740023927729944,0.26743180716939186,0.1358966882366795,0.3669064748201438,0.34246575342465757,0.40284360189573454,0.3323353293413174,0.4343204252088079,0.48821292775665404,0.05435971723417452,0.059736654648502224,0.07342314874379043,0.18094486243507982,0.06216207585396922,0.7878574176176433,0.7903389905483713,0.7855380841475683,0.11205778588298558,0.11478007201861243,0.05647774039002789,0.7878574176176433,0.134665243251487,0.15533543448896892,0.17717889908256879,0.21912013536379016,0.08121827411167509,0.11764705882352944,0.0874022710791894,0.08740379768328001,0.08739462439414257,0.08740071481717827,0.08740105120089756,0.08740139325698071,0.15851364063969897,0.08551544641174916,0.09951930607660665,0.10935799782372144,0.08,0.09090909090909091,0.08820023837902265,0.09657316071408495,0.042986425339366474,0.04610951008645536,0.06121891565822847,0.07079646017699115,0.08066092740516534,0.018292682926829257,0.06653105043449414,0.14062500000000006,0.07061357269164696,0.09302325581395343,0.07515467082767295,0.0
0.22380087209302324,0.0020000138539379327,0.0020153063969218367,0.0020433542968141586,0.0015689694702817403,0.001512818003066919,0.0017502770222625164,0.002247338989838352,0.0026067109991570582,0.0031789060371268277,0.002245456459195846,0.001969119419639736,0.004630431089575058,0.0005025679155135143,8.76348513493834e-05,0.00014881110556022066,0.0007852926811360568,0.0020000138539379327,0.22585579508422562,0.0004990635549025985,0.3597122302158273,0.5205479452054795,0.3104265402843602,0.11976047904191617,0.39407744874715267,0.39391634980988594,0.0018176042675020574,0.004177294635173287,0.002289500017869268,0.0006750919985065312,0.0029294151459562643,0.3469675599435825,0.33596042406995086,0.35725507490043135,0.0017876538960322143,0.0017927046844774402,0.0016845335634973252,0.3469675599435825,0.05703827970108277,0.06325979288608735,0.07912844036697247,0.0905245346869713,0.07106598984771573,0.10784313725490202,0.0023530704293647977,0.0031694334111005526,0.0030360241932245904,0.0016732252158462033,0.001687473521987428,0.0016361279117678492,0.0,0.0020518229014111714,0.0028350609949153315,0.24156692056583245,0.2,0.21818181818181817,0.3814064362336114,0.0019795271594132634,0.5452488687782806,0.5100864553314122,0.0024596247356260914,0.4690265486725663,0.0032797970481826567,0.4329268292682927,0.00382889316881226,0.48958333333333337,0.002548502400443546,0.4651162790697674,0.0025445506659993356,0.6000000000000001
0.8175872093023255,0.00026846952578960025,0.00029877848430750846,0.0003244188101576982,0.00017789788918053296,0.0002257241650702841,0.0002096184499789641,0.00024272792496720874,0.00035196513869102496,0.00039474327713772696,0.0005164549856150446,0.000364822650606453,1.6987954731145394e-05,0.0005232213914935218,1.2887478139615205e-05,0.0,0.00016280458023552397,0.00026846952578960025,0.22852555271583708,0.0005383157446140389,0.5575539568345323,0.3926940639269407,0.5023696682464455,0.3323353293413174,0.48671222475322706,0.5406844106463878,0.00016019563035611352,0.00041794125807378496,0.00031717951467066937,0.00017083960778532627,0.0001958620591773084,0.3783034862019347,0.3532638346186172,0.4017061036616457,0.00030313407929886277,0.0003087912375176452,0.00018763368900341493,0.3783034862019347,0.07488180570382796,0.09972985141828,0.15768348623853212,0.1996615905245347,0.18274111675126897,0.3529411764705883,0.00037488485164460415,0.0006293774053152351,0.0019583838427274787,0.00018020699487618822,0.0004345745794596442,0.0001951378308853222,0.0,0.0002637139152283951,0.00039159835450926895,0.7801958650707291,0.8200000000000001,0.8181818181818181,0.0023837902264600714,0.0002549094383061685,0.41628959276018096,0.4380403458213256,0.0002931529481414818,0.35398230088495575,0.00036339967294029434,0.15853658536585363,0.0002787581669231549,0.2187500000000001,0.00021526287271978863,0.2790697674418605,0.00025655800103464377,1.0000000000000002
0.7451671511627908,0.06215539566351951,0.05349376330950554,0.0624651471707371,0.04523744230360426,0.0487850513339366,0.057828026949673796,0.07645317073880407,0.08373122482882368,0.08570470408227428,0.08555750473650972,0.07763129560283134,0.022280916055235123,0.012302587192091097,0.020761727282920098,0.003996641120760212,0.03534136289779384,0.06215539566351951,0.2391950823254444,0.045072728700079626,0.33453237410071945,0.4429223744292238,0.3341232227488151,0.15269461077844312,0.4813971146545179,0.48973384030418254,0.018729881414157733,0.0905280532479754,0.06114249401379507,0.08275663484549349,0.025085955767818302,0.6306933937399382,0.6402483079962842,0.6217631575320756,0.06640310680307246,0.06704486785695613,0.053300476589570066,0.6306933937399382,0.19704132987646789,0.22174696082845569,0.2035550458715596,0.2284263959390863,0.15736040609137047,0.21568627450980404,0.08722673333003014,0.1374811012162101,0.10641791139785027,0.08907869252018168,0.09100466223269031,0.08744060922037955,0.04233301975540922,0.06198632685405231,0.08430862616188066,0.749727965179543,0.76,0.7454545454545454,0.01907032181168057,0.06314516056705097,0.39140271493212664,0.4207492795389049,0.07100927078323317,0.22123893805309736,0.07256493469155878,0.17682926829268297,0.0736681810223283,0.23958333333333337,0.05605025180505794,0.18604651162790709,0.05732178682133049,0.2
0.6180232558139535,0.0004208628430457685,0.00037574911876899956,0.0004382074973025625,0.00036414477677026064,0.0004268117693511862,0.00033553766021367747,0.00039739997810088755,0.0004998496507460774,0.0005973548707128435,0.00072977334923865,0.0005457657360356406,9.060242523277544e-05,0.0010120203230203643,3.4796190976961056e-05,0.0,0.00032241691379976314,0.0004208628430457685,0.22746145002992788,0.0032130721006650444,0.3705035971223022,0.5022831050228311,0.32464454976303314,0.11676646706586827,0.3599088838268793,0.3589353612167301,0.00046073358645155725,0.0009862566512315498,0.0004785613451985275,0.00017956528667758756,0.0006493253048812941,0.2102477525608696,0.1932791695542547,0.2261069691164919,0.00031617838457376565,0.0003132842317143305,0.00037526737800682987,0.2102477525608696,0.08159219155101421,0.08779828905898246,0.14793577981651373,0.17681895093062605,0.10659898477157359,0.22549019607843146,0.0005311942335226945,0.0005401143500510047,0.0009112823871136596,0.00034682118835974813,0.0005977944225149599,0.0003918762741321938,0.0,0.0004306502660690339,0.0006232246152615599,0.6202393906420022,0.62,0.6181818181818182,0.021454112038140644,0.0004229121900143964,0.595022624434389,0.5907780979827091,0.0005729590953919693,0.33628318584070793,0.0005818994762904713,0.1402439024390244,0.00044693458167844674,0.42708333333333337,0.0005050802037961869,0.44186046511627897,0.0005299394775469691,1.0000000000000002
